movieId,tmdbId
80104,84701
80107,32196
80109,42495
80111,95597
80122,55562
80124,49943
80126,27579
80129,105347
80132,77057
80135,98636
80137,96451
80141,47670
80144,55648
80146,88034
80152,172535
80154,109466
80160,
80162,37905
80166,41210
80179,107983
80181,9761
80183,57816
80185,40663
80189,91396
80191,10165
80193,139433
80195,121471
80204,103745
80206,54182
80208,39786
80210,50641
80214,55403
80219,23631
80222,41233
80224,17966
80226,206145
80230,44255
80233,39240
80235,50338
80241,38073
80243,76237
80258,71839
80260,109881
80264,52337
80267,32194
80269,80806
80271,44222
80281,13585
80283,43790
80285,30630
80288,36814
80290,32552
80292,133792
80295,101422
80311,132859
80313,113214
80315,33481
80321,31549
80328,148482
80337,55063
80339,22681
80344,39519
80346,119764
80348,40985
80350,40264
80352,148175
80354,28938
80358,268021
80361,4204
80363,35791
80368,150100
80374,42430
80376,35716
80398,37645
80400,69119
80402,24955
80405,32151
80408,55066
80417,104310
80419,124315
80421,66701
80424,43804
80428,15915
80430,8886
80432,46026
80442,227196
80444,148636
80447,31428
80449,49813
80451,29424
80454,60678
80456,39995
80463,37799
80465,138522
80472,96172
80476,15527
80487,40652
80489,23168
80491,45884
80494,35956
80498,85819
80500,15834
80549,37735
80551,38167
80553,38568
80557,45778
80560,18046
80562,27442
80566,107612
80568,33729
80570,50356
80572,43939
80574,46563
80582,60076
80584,15179
80586,43949
80588,44992
80590,33909
80592,48110
80599,59572
80611,207681
80615,41216
80617,39691
80619,42530
80622,43491
80639,43890
80641,37596
80646,41486
80648,41482
80650,74714
80653,35219
80655,72913
80659,94959
80661,22734
80667,56168
80677,34145
80680,40911
80693,43923
80695,54416
80701,5719
80713,71575
80715,159186
80717,2754
80719,166204
80725,161710
80727,38842
80729,45261
80731,73682
80733,22136
80742,125946
80744,154442
80746,201695
80748,25694
80759,42318
80761,36569
80763,27023
80768,
80775,38961
80777,56969
80779,45077
80781,116581
80789,52221
80792,165534
80797,59581
80799,67531
80806,125948
80808,32021
80810,75938
80812,706
80816,30931
80818,33009
80820,46198
80825,18178
80827,117211
80831,41402
80834,45745
80836,10378
80839,39486
80844,27374
80846,44040
80848,12807
80858,38303
80860,38408
80862,42296
80864,38031
80870,45729
80880,44113
80891,173672
80893,9639
80899,43894
80901,85290
80903,3592
80906,44639
80908,43619
80917,43933
80924,30071
80928,41994
80933,15375
80939,45094
80947,38415
80950,110502
80952,43369
80954,111315
80967,98115
80969,42188
80980,27441
80984,30036
80986,43187
80990,4706
81000,9577
81014,20034
81018,41201
81020,19597
81027,46847
81029,110790
81031,16015
81041,20263
81046,10311
81049,50834
81051,16271
81054,12482
81059,53486
81061,25633
81064,206577
81069,39933
81072,81231
81075,46756
81080,46812
81083,46837
81085,76825
81087,16344
81090,38124
81094,35379
81100,214430
81102,41308
81104,75341
81107,92950
81109,113456
81111,44549
81117,155852
81123,174792
81125,131861
81130,45739
81132,45649
81138,39681
81140,41505
81142,40048
81145,8749
81147,14088
81156,16290
81158,39312
81162,42307
81164,45650
81172,64156
81180,42941
81182,50475
81191,39440
81193,52848
81195,41009
81198,73348
81200,52358
81204,32540
81214,74896
81216,44890
81225,44823
81229,39514
81238,213864
81243,90930
81248,86233
81250,98364
81257,44716
81270,43931
81274,63611
81276,47426
81281,18590
81305,37810
81312,13548
81314,21431
81316,25073
81322,155445
81328,114333
81330,201646
81347,4921
81349,370264
81351,11389
81355,45336
81357,165911
81359,37438
81364,53655
81366,52047
81371,27372
81381,43681
81383,41211
81385,46332
81387,135198
81389,44986
81391,43738
81396,43601
81403,4729
81405,507149
81411,47792
81413,46979
81417,41436
81427,46103
81429,48016
81441,79743
81443,53792
81445,67232
81447,44076
81451,48015
81453,35957
81456,51241
81495,8316
81497,31605
81499,22398
81512,44603
81516,41215
81518,1782
81520,38234
81524,11391
81535,41439
81537,41733
81546,182756
81548,77960
81562,44115
81564,38055
81566,54315
81568,33600
81574,54109
81583,52237
81585,43819
81587,43007
81589,49863
81591,44214
81610,80720
81613,114096
81615,91607
81617,130917
81629,30979
81637,49953
81639,43943
81641,38363
81643,40716
81646,43189
81656,3007
81658,27563
81660,61755
81665,59408
81667,79591
81669,26891
81671,39039
81673,52111
81676,13630
81679,45593
81681,41058
81684,1673
81688,28671
81690,14234
81698,49110
81700,126238
81702,65726
81704,41123
81708,44442
81711,48466
81725,38325
81727,103894
81733,48000
81736,71317
81738,137504
81742,64340
81744,44571
81751,38368
81753,112072
81755,114444
81758,
81765,157178
81768,68849
81770,134569
81782,44048
81784,38357
81786,48303
81788,43539
81791,39210
81795,72421
81802,62103
81804,44147
81806,92096
81817,43434
81819,45958
81823,34208
81825,15036
81831,36940
81834,12444
81845,45269
81847,38757
81851,46757
81853,71701
81857,43862
81859,43437
81880,80545
81898,87387
81906,162643
81908,59712
81910,41999
81930,44886
81932,45317
81949,41556
81952,42363
81954,52998
81957,31031
81959,49583
81962,202768
81979,48486
81981,56648
81983,128442
81985,110115
81987,87415
81989,95043
81991,113882
81993,48871
82003,93669
82005,47088
82007,147622
82015,36373
82017,164453
82022,49787
82026,253074
82030,64782
82032,96118
82037,43924
82041,46420
82043,36615
82045,83817
82047,51885
82049,54523
82051,73420
82053,45324
82055,120835
82059,33996
82061,15702
82063,15436
82066,39358
82068,6320
82070,28699
82093,48838
82095,42684
82097,34764
82102,37234
82106,42483
82108,42561
82110,42046
82115,52320
82119,36405
82121,35123
82123,37083
82129,51618
82131,61370
82139,22135
82141,53654
82143,14463
82150,35395
82152,38117
82154,37690
82167,43347
82169,10140
82173,47607
82175,80435
82179,38340
82182,121238
82184,59828
82186,28155
82188,26663
82194,86608
82196,80572
82202,37710
82227,45136
82235,130424
82240,44028
82242,48395
82244,44982
82261,57000
82269,65041
82271,39968
82274,32234
82276,12823
82280,63290
82283,71395
82298,43114
82300,59917
82302,56693
82304,40882
82306,85876
82308,62789
82311,31988
82313,34667
82315,5562
82320,41187
82322,43614
82324,44160
82326,99738
82328,95453
82330,46773
82332,70800
82335,60234
82337,49296
82353,1906
82356,36738
82358,195833
82360,49901
82362,195311
82364,56142
82366,43919
82368,84108
82370,80701
82378,46503
82380,48833
82382,40664
82388,118533
82390,44441
82393,43973
82395,50241
82420,37514
82438,49322
82447,43930
82449,46660
82452,170986
82454,96366
82459,44264
82461,20526
82463,44009
82465,49684
82467,104720
82469,111470
82476,43318
82491,322799
82499,42888
82525,130623
82527,46829
82529,52445
82531,84086
82534,44129
82536,43855
82564,23108
82567,121006
82581,18029
82584,62567
82589,37080
82591,30023
82593,50701
82595,250810
82597,107592
82602,83036
82606,50673
82608,30548
82631,26138
82633,40149
82635,10817
82638,31300
82641,54178
82643,8464
82667,49797
82669,39988
82671,481
82673,36115
82676,31283
82678,4266
82680,111390
82682,32609
82684,46788
82705,48203
82711,25908
82715,238362
82722,15740
82732,35958
82744,41283
82747,42984
82749,31104
82751,
82753,81219
82759,27072
82765,35138
82767,27585
82770,48204
82834,53156
82836,84827
82840,25434
82848,23282
82850,38705
82852,39451
82854,38745
82857,50071
82902,107548
82906,39839
82909,102091
82911,112674
82915,10097
82917,78320
82920,51143
82926,48748
82928,52208
82931,56812
82934,34576
82976,51357
82978,51358
82980,20495
82982,80054
82984,161512
83006,56320
83034,104394
83038,19887
83049,82549
83056,54430
83059,46207
83067,33107
83071,48127
83082,33870
83086,42297
83089,82622
83096,51359
83115,37866
83132,51739
83134,46838
83138,38409
83140,45301
83158,32407
83161,44742
83163,38054
83177,41515
83180,50420
83184,31850
83186,61943
83189,35392
83193,20531
83219,15302
83222,31694
83225,163659
83227,39967
83232,37533
83241,23508
83244,18381
83246,6474
83248,30914
83250,56787
83256,64212
83258,8995
83260,7210
83264,52696
83266,16987
83270,46138
83273,247112
83275,247124
83277,61212
83279,185720
83281,72413
83291,14639
83293,46689
83295,54660
83302,23830
83308,55584
83310,89126
83316,42243
83318,51360
83320,27470
83322,50704
83332,53079
83334,22007
83337,26277
83339,165402
83343,102144
83345,56402
83349,40805
83351,49616
83357,124058
83359,51362
83361,25770
83369,49009
83374,46528
83376,84274
83381,64605
83385,51933
83389,198317
83411,38742
83415,42138
83417,25482
83424,14070
83430,156288
83435,37086
83437,38023
83439,108869
83446,43781
83448,2325
83450,50618
83457,46387
83464,54723
83468,23019
83478,43209
83480,23047
83525,45284
83527,46820
83529,79118
83531,62570
83533,162234
83535,42001
83538,63892
83540,40650
83556,17605
83558,53267
83560,122019
83562,58777
83569,78117
83575,36241
83577,75363
83581,84903
83583,25051
83585,23174
83588,4798
83590,74924
83592,105448
83601,43950
83603,90272
83607,132332
83613,49849
83616,392067
83619,49073
83652,1543
83654,8951
83656,
83658,223613
83660,44000
83662,207999
83664,93072
83760,29670
83763,38830
83765,37360
83767,99372
83773,24403
83777,31654
83789,25259
83791,18562
83796,14556
83798,35052
83801,58772
83803,40619
83807,20332
83809,23077
83819,90968
83821,94608
83823,88376
83825,43501
83827,52013
83831,92399
83833,28391
83835,51364
83837,51366
83842,111239
83897,43653
83910,44564
83912,55061
83916,25862
83918,112284
83920,107774
83923,10854
83927,119094
83956,33146
83962,38787
83969,43810
83972,42175
83974,18703
83976,63578
83978,48471
83986,15316
84015,47610
84017,48752
84019,47055
84047,1244
84090,25695
84092,39557
84094,32319
84096,34025
84098,76229
84100,25664
84103,61783
84111,42722
84114,43936
84116,47909
84118,12811
84120,58937
84122,31903
84125,105067
84128,55151
84131,68757
84133,39993
84137,45202
84140,54160
84148,48481
84150,22985
84152,51876
84156,89704
84158,120357
84160,52461
84162,51873
84164,471
84173,13652
84176,27522
84178,8417
84181,44963
84183,74289
84187,22843
84189,43947
84223,34013
84226,62495
84228,42411
84230,45807
84232,51367
84234,55165
84236,34767
84238,21982
84242,31007
84246,52844
84248,51092
84250,26530
84252,43017
84258,113757
84260,32612
84262,38033
84273,54293
84279,117258
84281,293946
84283,56745
84291,133119
84293,122884
84296,33039
84298,114083
84300,70635
84302,139851
84304,62976
84312,12536
84334,131781
84372,39695
84374,41630
84387,36939
84392,50348
84395,48171
84407,43920
84436,91958
84444,50779
84446,44411
84448,71732
84450,85550
84453,116751
84455,72852
84467,48954
84469,32122
84471,93553
84473,16031
84475,43046
84477,86267
84479,84207
84481,53701
84483,126104
84485,28023
84496,104364
84498,78353
84500,79731
84502,103425
84504,50900
84506,51276
84508,74074
84510,35831
84512,120843
84523,39029
84529,13746
84532,44944
84534,8418
84551,102527
84553,148432
84555,204040
84557,50217
84559,80988
84565,47578
84567,52970
84570,45272
84601,48138
84613,48340
84615,52067
84619,22484
84621,46441
84637,45772
84639,46260
84641,84295
84643,43825
84646,91419
84648,119183
84660,195651
84663,11788
84665,82792
84667,54635
84669,81687
84671,79180
84680,109887
84682,112705
84686,84296
84689,150712
84691,31324
84696,50204
84714,53045
84730,30432
84732,43552
84734,85886
84736,87906
84738,17240
84740,39959
84764,56259
84766,114246
84768,140527
84770,45274
84772,39513
84775,46789
84777,30901
84779,15576
84781,49844
84792,81217
84794,54506
84796,32520
84799,37618
84801,12471
84805,36883
84807,51971
84829,64441
84832,31987
84834,14538
84836,92332
84838,174958
84844,20993
84852,98078
84855,33997
84857,14525
84859,48118
84861,
84863,43088
84871,4704
84876,83013
84880,42171
84884,878
84886,277452
84890,57424
84894,35001
84942,47327
84944,44896
84948,37380
84950,50725
84952,54186
84954,38050
84957,113885
84961,56930
84963,43526
84972,31890
84974,
84976,52555
84978,131836
84983,55238
84985,33228
84987,42482
84989,91459
84996,58376
85007,47218
85010,34944
85012,59990
85014,43256
85016,56811
85020,27582
85022,48988
85025,49494
85056,46529
85070,141971
85072,49637
85106,37714
85108,305656
85129,51200
85131,44943
85133,45714
85140,112023
85143,106406
85175,63702
85177,31644
85179,28874
85190,54793
85203,144792
85205,53230
85207,271770
85209,9706
85211,57703
85213,56831
85215,19829
85226,25186
85231,43339
85259,36540
85261,50321
85268,22620
85270,56092
85273,34214
85275,8770
85278,42819
85284,118381
85291,53358
85293,40655
85295,47533
85298,31162
85305,45022
85307,24885
85309,43451
85312,20722
85316,72185
85319,99329
85323,71110
85325,16439
85327,29865
85332,13957
85334,26011
85342,47931
85354,15362
85358,53237
85362,37583
85365,59248
85367,50546
85369,70591
85372,51447
85374,104221
85378,243565
85387,44657
85389,33025
85392,15182
85394,59490
85397,49730
85399,38322
85401,45132
85403,77078
85412,46146
85414,45612
85438,38684
85440,84303
85442,442417
85450,81751
85453,193547
85476,93528
85503,37674
85505,109326
85510,23629
85527,55893
85538,40856
85540,48243
85542,46458
85544,42167
85547,57409
85549,2010
85552,47215
85555,45715
85565,58232
85567,53364
85570,62342
85576,13847
85585,24926
85609,10356
85616,76875
85618,104430
85624,593548
85626,29436
85689,153041
85691,85769
85694,211331
85728,45046
85734,42273
85738,159878
85740,95242
85744,45189
85746,80087
85763,43418
85770,41616
85772,15837
85774,58496
85777,16140
85783,60434
85788,49018
85790,57120
85792,131770
85794,99351
85796,49010
85861,42815
85863,76372
85874,20329
85881,55725
85883,57537
85885,48650
85889,98399
85892,42531
85894,44087
85896,90406
85910,44898
85966,54354
85981,68629
85983,82460
85985,51290
85987,98514
85994,43021
85997,56527
86000,39356
86002,38502
86014,60307
86023,28802
86028,53172
86033,10408
86057,83651
86059,50359
86061,96529
86064,8896
86066,64484
86070,3397
86077,97284
86079,97149
86081,48596
86083,31408
86085,149149
86087,31402
86089,31412
86091,73191
86094,29972
86096,59266
86137,63555
86139,54001
86142,58857
86145,41273
86148,21372
86151,54194
86153,89756
86166,30734
86168,51141
86170,27091
86173,29043
86181,36871
86190,50456
86204,49334
86206,36331
86229,47582
86231,86750
86233,46523
86237,367647
86244,29920
86246,39284
86263,44988
86277,51423
86279,54527
86286,23521
86288,
86290,46105
86293,49012
86295,41446
86298,46195
86300,57695
86308,101226
86310,126596
86312,49876
86314,178587
86316,57698
86318,3081
86320,62215
86330,31451
86332,10195
86334,40719
86337,43435
86343,59928
86345,45523
86347,30969
86355,56780
86368,99920
86372,76714
86377,24447
86380,31555
86382,77166
86399,72596
86401,26880
86408,48415
86410,50671
86412,57118
86416,30599
86418,29745
86420,12221
86430,44159
86432,47904
86434,34420
86436,27045
86438,25638
86440,152861
86442,53741
86449,10011
86451,140101
86453,72026
86455,77124
86463,42709
86471,36821
86474,61952
86476,12078
86478,9511
86487,202241
86489,72375
86491,21508
86493,76816
86495,51520
86497,141241
86500,8904
86502,18187
86508,48515
86510,87673
86518,28627
86521,239553
86536,60315
86539,43817
86541,48414
86548,55787
86550,125874
86553,43498
86559,3581
86572,33134
86574,61488
86583,35619
86590,34902
86593,57586
86604,52032
86620,106515
86622,185263
86624,44555
86626,54083
86628,51209
86635,14252
86642,55934
86644,51497
86646,87308
86648,80639
86651,84099
86653,43515
86655,43594
86657,57082
86664,157856
86668,241620
86671,37041
86673,88451
86675,57035
86687,86225
86689,28286
86709,128990
86715,46175
86717,43908
86719,130272
86721,42521
86723,56113
86725,50272
86728,55836
86748,1115
86750,54524
86753,22449
86756,46804
86758,8931
86760,56314
86762,62321
86764,97039
86766,19482
86768,57859
86770,117406
86773,120972
86781,46738
86785,54699
86787,18033
86789,92341
86791,47310
86795,38944
86802,40041
86815,43959
86817,49022
86826,21841
86833,55721
86835,38321
86837,61420
86839,56822
86841,32654
86844,49853
86846,46849
86848,13507
86852,50780
86854,50012
86856,58035
86858,27777
86860,92667
86862,106882
86864,39410
86866,1679
86880,1865
86882,59436
86884,63831
86892,51608
86894,43385
86896,50078
86898,8967
86900,86284
86902,63858
86904,41611
86906,15911
86911,45243
86922,52077
86927,32120
86929,85504
86931,110628
86941,56271
86943,70264
86947,22882
86949,121662
86952,56807
86970,359002
86973,5937
86975,42042
86977,38931
86982,3107
86985,131880
86988,145154
86990,43692
87000,42889
87002,252059
87004,57276
87006,79649
87008,87349
87010,47489
87012,29382
87016,17367
87028,49950
87031,11226
87033,84237
87036,52049
87038,25672
87040,42506
87042,80560
87047,53413
87049,23516
87051,43616
87053,122709
87055,78789
87057,58529
87059,104505
87061,83230
87063,3962
87069,55700
87071,80799
87076,10420
87079,44945
87081,15543
87085,85670
87092,113653
87094,97211
87098,83345
87100,57059
87103,74183
87105,51170
87164,41504
87166,38850
87173,76171
87175,79866
87179,140995
87181,42571
87186,45033
87188,44223
87190,193614
87192,59678
87194,59468
87197,51533
87205,46221
87207,33203
87210,37665
87216,80027
87218,25738
87220,39834
87222,49444
87225,34184
87227,100420
87229,44443
87232,49538
87234,49020
87256,43497
87258,38417
87260,104439
87262,120977
87264,43489
87266,102541
87270,52505
87276,78526
87279,25541
87287,70862
87290,102384
87296,21616
87298,45658
87302,41827
87304,55347
87306,37686
87314,41382
87316,45675
87320,52918
87322,79072
87325,43765
87327,103203
87330,123074
87332,78400
87334,87945
87336,126108
87354,246882
87356,61475
87358,84823
87360,34835
87366,140007
87368,222600
87370,449677
87378,185579
87383,29877
87385,37523
87387,44104
87390,13137
87392,56231
87408,144560
87410,44219
87413,19963
87415,105981
87417,89688
87420,263532
87425,55763
87430,44912
87433,15766
87435,55761
87444,56272
87449,36784
87466,112422
87469,64566
87471,50069
87473,8343
87483,58224
87485,52449
87497,169788
87499,35688
87505,89158
87507,148675
87509,131504
87511,80941
87514,74088
87516,94241
87518,45239
87520,38356
87522,59861
87527,57771
87529,38319
87547,291164
87556,97831
87558,175035
87560,43188
87562,95854
87564,80086
87566,126777
87568,60062
87589,44991
87595,108213
87598,107973
87608,64854
87618,62382
87633,128042
87636,18928
87642,55754
87644,61033
87647,23190
87660,65034
87662,61546
87683,125233
87685,85430
87689,148314
87691,55502
87693,32934
87697,1736
87700,91150
87702,126516
87719,64350
87745,44439
87751,288108
87761,18125
87763,42368
87766,42150
87769,289010
87771,366044
87773,147846
87785,22907
87790,53256
87792,59065
87794,41593
87796,12840
87798,169842
87802,55756
87804,55759
87808,126517
87831,12513
87834,73884
87843,32893
87860,52605
87867,38317
87869,51540
87874,65509
87876,49013
87878,96394
87880,64158
87882,25867
87884,58257
87888,186932
87890,72449
87909,63197
87911,66113
87913,52239
87915,30645
87917,45215
87919,108923
87923,48627
87928,41339
87930,63144
87948,109258
87950,109251
87952,29577
87954,83989
87964,44990
87966,26699
87971,45014
87977,19434
87979,37560
87984,57965
87988,86262
87990,39840
87992,37832
87994,61814
87996,52188
87999,45690
88001,80294
88003,12432
88005,1482
88015,40047
88017,98060
88022,68200
88024,94725
88028,95482
88031,67236
88040,288153
88042,35954
88044,42516
88047,32691
88049,54690
88051,37189
88053,177697
88055,24189
88059,96105
88061,109048
88063,21959
88065,68029
88067,60897
88069,67109
88071,193065
88073,73340
88087,118116
88092,44480
88094,64780
88099,71982
88106,84922
88108,59860
88110,55895
88114,4641
88118,66195
88125,12445
88127,65058
88129,64690
88131,53404
88133,60899
88135,33765
88138,58882
88140,1771
88158,27984
88160,41872
88163,50646
88166,80613
88168,72447
88171,134168
88173,100010
88175,142876
88177,115425
88179,51828
88185,123212
88192,63287
88194,27588
88203,404479
88205,74946
88210,62749
88213,45801
88224,55166
88228,85367
88235,67913
88237,66942
88248,59115
88250,62106
88252,72558
88267,51162
88270,55632
88272,65599
88274,91891
88276,58897
88278,28480
88280,8897
88282,56653
88284,59566
88299,30873
88305,42463
88307,42481
88310,8888
88313,46772
88315,47251
88317,86655
88321,31303
88327,28039
88329,46995
88331,60785
88335,230680
88339,57389
88341,26242
88343,65016
88352,94716
88356,41513
88374,48612
88376,67636
88378,51765
88380,43935
88382,12446
88398,80210
88400,17086
88405,50544
88411,51735
88414,47116
88417,107246
88419,50072
88423,68412
88425,69794
88427,70192
88429,111678
88448,50004
88452,20268
88454,68174
88456,49847
88466,22093
88468,12819
88471,85640
88473,121903
88480,141055
88483,83105
88485,33927
88488,92311
88491,43792
88493,76382
88495,47854
88511,138341
88513,126922
88518,189005
88520,13254
88543,117401
88548,44257
88562,54384
88564,67404
88566,57403
88568,86261
88570,90511
88572,45839
88574,19178
88576,128395
88578,45765
88580,88562
88589,24923
88591,91208
88593,57361
88595,95956
88597,46920
88599,36956
88601,43338
88603,51851
88605,54326
88607,191060
88638,8462
88640,35008
88642,47855
88646,47324
88649,51010
88652,56810
88654,77546
88670,14688
88672,59968
88674,105158
88682,65673
88688,73408
88692,39806
88697,209802
88704,13070
88706,70821
88724,70342
88740,25894
88742,120932
88744,61791
88746,51993
88748,101653
88750,133781
88752,64318
88754,29399
88756,35257
88759,28793
88761,26479
88764,92465
88766,120995
88785,49520
88788,46558
88801,324011
88810,50014
88812,62206
88814,56697
88816,52991
88818,81829
88821,185197
88823,104602
88833,80771
88835,67675
88837,46584
88839,11604
88852,111623
88855,421763
88857,90395
88877,59435
88879,56832
88886,36242
88889,41387
88894,52846
88897,45319
88899,50722
88901,82688
88911,39413
88925,9295
88932,55779
88934,51384
88950,60309
88954,55465
88957,35030
88959,31398
88961,43120
88971,38774
88973,29484
88975,88271
88979,62385
88989,162453
88991,42973
89000,47261
89002,56288
89007,73930
89010,105287
89014,117412
89016,98635
89018,111960
89021,42692
89023,64964
89025,46998
89028,46261
89030,58151
89039,55420
89043,22857
89047,44835
89054,49913
89056,100776
89060,21786
89069,33470
89072,52015
89074,58492
89083,84880
89085,48289
89087,62835
89090,55244
89098,80382
89100,421510
89102,43942
89104,18634
89110,29491
89112,109235
89114,4938
89116,76121
89118,63311
89126,20441
89133,121530
89135,17974
89137,59392
89139,15052
89145,64832
89147,40959
89162,55845
89164,64320
89170,44750
89190,37430
89192,50023
89194,51588
89203,57211
89206,11388
89208,16335
89213,52725
89215,53437
89217,52338
89219,69292
89230,15425
89244,53520
89246,69765
89248,27986
89260,63579
89268,109008
89270,70834
89281,40016
89285,100794
89300,60784
89302,73358
89305,69798
89308,79775
89313,246749
89315,86751
89321,54662
89323,46758
89325,172149
89327,39845
89329,36519
89337,72711
89341,54797
89343,48572
89347,74938
89349,67532
89351,32859
89354,407
89356,67884
89365,18375
89367,14215
89369,55720
89371,25855
89373,55246
89375,58884
89377,50838
89386,72744
89388,70868
89393,117478
89398,98482
89401,95358
89403,47675
89406,52278
89408,106833
89425,99272
89427,65055
89449,51072
89470,39538
89472,61667
89474,97332
89476,131764
89478,23587
89480,64586
89482,60225
89485,85498
89490,64639
89492,60308
89501,47753
89506,16092
89516,45048
89519,85828
89521,108844
89527,43511
89532,28373
89535,73532
89537,201405
89539,27288
89542,73062
89549,89271
89551,43637
89554,61202
89570,47760
89580,55785
89582,68341
89584,46909
89588,31167
89590,30867
89592,55847
89594,65317
89596,103475
89598,49974
89607,64524
89610,35125
89613,78228
89616,65081
89618,57726
89620,36236
89623,63327
89629,61404
89632,76684
89635,32958
89638,45806
89650,38543
89658,80241
89664,269518
89668,166798
89670,36513
89674,27881
89678,18093
89701,86920
89703,75865
89705,124630
89707,87063
89712,5473
89714,72049
89718,46534
89720,55890
89722,44950
89726,101772
89728,154623
89732,38437
89745,24428
89747,82260
89753,49517
89759,60243
89761,48231
89763,109886
89765,74525
89767,42077
89769,42266
89772,154879
89774,59440
89778,85821
89794,125736
89797,94655
89800,131732
89802,106825
89804,10316
89806,65283
89819,173341
89829,91961
89831,95949
89833,84299
89837,74725
89840,49021
89844,38743
89846,67885
89848,37822
89850,52058
89862,58699
89864,40807
89872,52837
89877,54469
89881,41800
89883,85916
89896,81401
89898,63375
89900,74879
89904,74643
89908,17658
89910,57714
89912,105757
89924,13687
89926,72419
89930,71905
89932,114060
89936,39861
89939,123723
89941,115596
89945,59852
89961,85743
89963,100784
89965,41822
89969,103590
89971,55863
89973,47182
89977,70803
89979,91094
89983,148284
89985,75375
89988,56345
89990,148327
89994,129427
89997,60421
89999,27439
90007,70636
90009,63907
90011,113432
90015,33592
90017,58402
90019,30043
90021,86440
90035,149507
90049,126004
90052,63025
90057,64720
90059,125039
90061,70588
90064,48778
90066,42707
90068,31116
90071,56401
90084,129942
90086,134209
90104,117404
90106,83633
90108,69722
90112,61645
90114,218389
90116,143841
90118,74810
90127,76013
90133,54700
90154,73588
90167,111625
90170,43460
90172,52847
90183,80122
90196,83015
90199,225951
90201,47496
90203,85365
90206,11383
90208,28858
90211,43981
90235,80115
90237,24566
90239,125553
90241,61683
90243,58878
90245,37239
90247,76853
90249,39254
90252,72648
90254,6182
90256,42585
90262,147105
90264,131098
90266,67273
90268,73262
90270,9345
90273,
90279,61267
90281,60981
90284,91391
90292,434973
90306,49452
90308,126732
90310,35221
90312,109991
90314,130650
90319,131792
90321,30014
90327,58732
90339,133123
90341,75803
90343,68817
90345,60935
90350,53344
90353,59437
90355,70875
90357,76543
90359,75969
90364,71933
90371,27999
90374,50837
90376,71859
90378,69480
90380,43688
90382,70009
90397,79094
90403,52451
90405,49530
90413,70925
90419,18916
90421,62728
90424,46724
90426,45013
90428,44754
90430,72113
90434,71677
90439,50839
90458,37079
90460,23807
90466,206052
90469,72571
90471,72432
90474,71157
90476,45156
90478,61730
90488,104449
90497,139863
90514,3966
90522,58233
90524,59965
90526,69310
90528,53487
90531,76025
90533,43845
90535,92751
90537,42696
90543,138535
90545,83354
90547,12838
90549,22819
90554,113137
90556,94623
90559,123334
90561,46147
90564,57602
90566,86126
90570,140003
90574,72172
90576,63492
90578,69668
90592,65992
90594,58511
90596,27642
90598,47342
90600,70670
90609,139467
90620,32909
90622,47273
90624,45610
90630,77801
90632,78309
90645,61891
90647,58423
90649,46934
90651,62614
90662,70196
90664,56122
90666,18865
90668,79031
90671,72494
90673,79401
90690,61121
90697,83147
90700,18520
90702,27012
90704,42605
90706,22396
90717,59108
90719,88794
90730,27769
90738,73499
90741,14127
90744,49411
90746,17578
90748,60387
90751,74536
90753,52799
90769,40658
90775,525641
90777,39450
90795,95448
90806,36261
90809,65229
90811,25656
90813,64347
90815,6360
90817,38683
90819,157924
90821,47189
90823,52472
90825,125943
90827,40592
90843,149117
90849,199072
90853,65044
90863,75964
90866,44826
90868,50875
90870,70578
90873,14673
90876,36142
90878,109435
90886,263600
90888,37958
90890,71880
90895,37736
90897,185292
90903,54421
90907,28629
90914,62630
90929,84427
90931,94336
90933,51994
90935,47099
90937,121462
90939,51248
90943,77365
90947,75233
90949,12428
90951,4790
90953,17495
90958,80607
90960,61985
90963,53328
90965,65831
91007,72875
91010,60422
91012,238616
91014,55292
91026,40350
91028,43252
91031,114975
91035,9364
91037,48014
91044,59206
91048,47320
91054,125249
91056,93560
91058,479201
91065,4195
91067,14726
91069,4809
91071,181537
91073,119564
91075,35543
91077,65057
91079,60420
91094,64328
91096,10109
91104,50619
91106,65002
91108,107327
91110,64983
91112,20859
91126,57212
91128,23514
91134,75900
91137,89086
91140,31208
91161,269077
91163,405280
91167,202152
91169,50036
91179,296104
91181,82397
91187,50528
91189,25922
91191,64124
91193,30784
91195,24185
91199,79120
91201,46770
91206,84473
91208,83233
91211,39693
91213,101124
91216,61629
91218,178452
91223,85677
91227,21244
91229,
91241,70590
91243,38407
91246,125161
91248,94509
91250,20002
91253,221346
91256,125700
91261,38336
91266,15157
91268,173456
91271,39463
91273,30618
91284,35841
91286,29879
91290,53457
91298,17155
91302,51409
91304,25834
91306,47226
91309,19305
91323,57431
91325,64685
91331,172908
91333,29932
91335,28118
91337,45708
91339,26985
91351,11625
91353,9369
91355,9642
91360,91367
91362,79887
91371,75622
91386,65759
91388,125769
91391,91781
91393,43444
91395,66488
91414,51052
91416,77635
91419,80555
91421,80046
91423,52661
91425,25413
91442,182129
91444,125506
91446,85639
91450,56601
91474,62046
91483,70074
91485,76163
91488,13396
91492,43546
91494,111607
91500,70160
91503,174593
91505,59457
91509,38264
91511,112698
91513,77381
91515,87911
91517,15736
91529,49026
91531,83229
91533,36662
91535,49040
91537,1254
91540,75345
91542,58574
91548,66150
91554,278822
91556,54157
91558,26824
91560,73448
91562,56801
91564,25653
91566,104465
91571,101173
91573,103597
